antecedent,consequent,support,confidence,lift
{39},{32},0.13,0.411,0.995
{29},{32},0.12,0.427,1.035
{32},{29},0.12,0.29,1.035
{32},{38},0.114,0.276,1.028
{38},{32},0.114,0.424,1.028
{29},{39},0.1,0.357,1.13
{39},{29},0.1,0.317,1.13
{0},"{1, 14}",0.117,0.412,1.078
{1},"{0, 14}",0.117,0.225,1.06
"{0, 1}",{14},0.117,0.768,1.072
{14},"{0, 1}",0.117,0.163,1.072
"{0, 14}",{1},0.117,0.551,1.06
"{1, 14}",{0},0.117,0.307,1.078
{0},"{1, 18}",0.113,0.398,1.028
{1},"{0, 18}",0.113,0.218,1.059
"{0, 1}",{18},0.113,0.742,1.052
{18},"{0, 1}",0.113,0.16,1.052
"{0, 18}",{1},0.113,0.55,1.059
"{1, 18}",{0},0.113,0.292,1.028
{0},"{1, 34}",0.106,0.374,1.064
{1},"{0, 34}",0.106,0.205,1.106
"{0, 1}",{34},0.106,0.698,1.09
{34},"{0, 1}",0.106,0.166,1.09
"{0, 34}",{1},0.106,0.575,1.106
"{1, 34}",{0},0.106,0.302,1.064
{0},"{6, 14}",0.117,0.413,1.066
{6},"{0, 14}",0.117,0.223,1.048
"{0, 6}",{14},0.117,0.767,1.07
{14},"{0, 6}",0.117,0.164,1.07
"{0, 14}",{6},0.117,0.553,1.048
"{6, 14}",{0},0.117,0.303,1.066
{0},"{18, 6}",0.109,0.384,1.005
{6},"{0, 18}",0.109,0.207,1.006
"{0, 6}",{18},0.109,0.712,1.01
{18},"{0, 6}",0.109,0.155,1.01
"{0, 18}",{6},0.109,0.531,1.006
"{18, 6}",{0},0.109,0.286,1.005
{0},"{34, 6}",0.103,0.363,1.029
{6},"{0, 34}",0.103,0.195,1.055
"{0, 6}",{34},0.103,0.673,1.051
{34},"{0, 6}",0.103,0.161,1.051
"{0, 34}",{6},0.103,0.557,1.055
"{34, 6}",{0},0.103,0.293,1.029
{0},"{18, 14}",0.158,0.558,1.058
{14},"{0, 18}",0.158,0.221,1.076
"{0, 14}",{18},0.158,0.746,1.058
{18},"{0, 14}",0.158,0.225,1.058
"{0, 18}",{14},0.158,0.771,1.076
"{18, 14}",{0},0.158,0.301,1.058
{0},"{19, 14}",0.115,0.404,1.011
{14},"{0, 19}",0.115,0.16,1.057
"{0, 14}",{19},0.115,0.54,1.001
{19},"{0, 14}",0.115,0.213,1.001
"{0, 19}",{14},0.115,0.758,1.057
"{19, 14}",{0},0.115,0.287,1.011
{0},"{14, 30}",0.132,0.465,1.104
{14},"{0, 30}",0.132,0.184,1.098
"{0, 14}",{30},0.132,0.622,1.104
{30},"{0, 14}",0.132,0.235,1.104
"{0, 30}",{14},0.132,0.787,1.098
"{14, 30}",{0},0.132,0.314,1.104
{0},"{34, 14}",0.143,0.502,1.058
{14},"{0, 34}",0.143,0.199,1.076
"{0, 14}",{34},0.143,0.672,1.049
{34},"{0, 14}",0.143,0.223,1.049
"{0, 34}",{14},0.143,0.771,1.076
"{34, 14}",{0},0.143,0.301,1.058
{0},"{48, 14}",0.111,0.39,1.095
{14},"{0, 48}",0.111,0.155,1.082
"{0, 14}",{48},0.111,0.521,1.089
{48},"{0, 14}",0.111,0.231,1.089
"{0, 48}",{14},0.111,0.776,1.082
"{48, 14}",{0},0.111,0.311,1.095
{0},"{16, 14}",0.12,0.424,1.116
{14},"{0, 16}",0.12,0.168,1.09
"{0, 14}",{16},0.12,0.567,1.104
{16},"{0, 14}",0.12,0.235,1.104
"{0, 16}",{14},0.12,0.781,1.09
"{16, 14}",{0},0.12,0.317,1.116
{0},"{18, 19}",0.113,0.397,0.992
{18},"{0, 19}",0.113,0.16,1.056
"{0, 18}",{19},0.113,0.549,1.017
{19},"{0, 18}",0.113,0.209,1.017
"{0, 19}",{18},0.113,0.744,1.056
"{18, 19}",{0},0.113,0.282,0.992
{0},"{18, 30}",0.118,0.417,1.05
{18},"{0, 30}",0.118,0.168,1.001
"{0, 18}",{30},0.118,0.576,1.023
{30},"{0, 18}",0.118,0.21,1.023
"{0, 30}",{18},0.118,0.706,1.001
"{18, 30}",{0},0.118,0.299,1.05
{0},"{18, 34}",0.137,0.484,1.037
{18},"{0, 34}",0.137,0.195,1.053
"{0, 18}",{34},0.137,0.669,1.044
{34},"{0, 18}",0.137,0.215,1.044
"{0, 34}",{18},0.137,0.742,1.053
"{18, 34}",{0},0.137,0.295,1.037
{0},"{48, 18}",0.108,0.38,1.094
{18},"{0, 48}",0.108,0.153,1.074
"{0, 18}",{48},0.108,0.526,1.098
{48},"{0, 18}",0.108,0.226,1.098
"{0, 48}",{18},0.108,0.757,1.074
"{48, 18}",{0},0.108,0.311,1.094
{0},"{16, 18}",0.115,0.406,1.101
{16},"{0, 18}",0.115,0.225,1.095
"{0, 16}",{18},0.115,0.749,1.062
{18},"{0, 16}",0.115,0.164,1.062
"{0, 18}",{16},0.115,0.562,1.095
"{16, 18}",{0},0.115,0.313,1.101
{0},"{34, 19}",0.104,0.367,1.021
{19},"{0, 34}",0.104,0.194,1.045
"{0, 19}",{34},0.104,0.689,1.076
{34},"{0, 19}",0.104,0.163,1.076
"{0, 34}",{19},0.104,0.564,1.045
"{34, 19}",{0},0.104,0.29,1.021
{0},"{34, 30}",0.113,0.399,1.084
{30},"{0, 34}",0.113,0.201,1.088
"{0, 30}",{34},0.113,0.676,1.055
{34},"{0, 30}",0.113,0.177,1.055
"{0, 34}",{30},0.113,0.613,1.088
"{34, 30}",{0},0.113,0.308,1.084
{0},"{16, 34}",0.102,0.358,1.077
{16},"{0, 34}",0.102,0.198,1.071
"{0, 16}",{34},0.102,0.66,1.03
{34},"{0, 16}",0.102,0.159,1.03
"{0, 34}",{16},0.102,0.55,1.071
"{16, 34}",{0},0.102,0.306,1.077
{1},"{4, 6}",0.126,0.243,1.087
{4},"{1, 6}",0.126,0.319,1.121
"{1, 4}",{6},0.126,0.592,1.123
{6},"{1, 4}",0.126,0.24,1.123
"{1, 6}",{4},0.126,0.445,1.121
"{4, 6}",{1},0.126,0.565,1.087
{1},"{4, 14}",0.159,0.306,1.06
{4},"{1, 14}",0.159,0.401,1.05
"{1, 4}",{14},0.159,0.745,1.04
{14},"{1, 4}",0.159,0.222,1.04
"{1, 14}",{4},0.159,0.417,1.05
"{4, 14}",{1},0.159,0.551,1.06
{1},"{18, 4}",0.163,0.315,1.083
{4},"{1, 18}",0.163,0.412,1.065
"{1, 4}",{18},0.163,0.766,1.086
{18},"{1, 4}",0.163,0.232,1.086
"{1, 18}",{4},0.163,0.422,1.065
"{18, 4}",{1},0.163,0.563,1.083
{1},"{19, 4}",0.124,0.238,1.043
{4},"{1, 19}",0.124,0.312,1.082
"{1, 4}",{19},0.124,0.58,1.074
{19},"{1, 4}",0.124,0.229,1.074
"{1, 19}",{4},0.124,0.429,1.082
"{19, 4}",{1},0.124,0.542,1.043
{1},"{4, 30}",0.14,0.269,1.113
{4},"{1, 30}",0.14,0.352,1.137
"{1, 4}",{30},0.14,0.655,1.162
{30},"{1, 4}",0.14,0.248,1.162
"{1, 30}",{4},0.14,0.451,1.137
"{4, 30}",{1},0.14,0.579,1.113
{1},"{34, 4}",0.153,0.294,1.092
{4},"{1, 34}",0.153,0.385,1.094
"{1, 4}",{34},0.153,0.716,1.117
{34},"{1, 4}",0.153,0.239,1.117
"{1, 34}",{4},0.153,0.434,1.094
"{34, 4}",{1},0.153,0.568,1.092
{1},"{48, 4}",0.109,0.211,1.068
{4},"{48, 1}",0.109,0.276,1.084
"{1, 4}",{48},0.109,0.513,1.07
{48},"{1, 4}",0.109,0.229,1.07
"{48, 1}",{4},0.109,0.43,1.084
"{48, 4}",{1},0.109,0.555,1.068
{1},"{16, 4}",0.112,0.215,1.053
{4},"{16, 1}",0.112,0.282,1.015
"{1, 4}",{16},0.112,0.523,1.02
{16},"{1, 4}",0.112,0.218,1.02
"{16, 1}",{4},0.112,0.403,1.015
"{16, 4}",{1},0.112,0.547,1.053
{1},"{6, 14}",0.214,0.412,1.063
{6},"{1, 14}",0.214,0.406,1.063
"{1, 6}",{14},0.214,0.754,1.051
{14},"{1, 6}",0.214,0.299,1.051
"{1, 14}",{6},0.214,0.561,1.063
"{6, 14}",{1},0.214,0.552,1.063
{1},"{18, 6}",0.218,0.418,1.096
{6},"{1, 18}",0.218,0.412,1.065
"{1, 6}",{18},0.218,0.765,1.085
{18},"{1, 6}",0.218,0.309,1.085
"{1, 18}",{6},0.218,0.562,1.065
"{18, 6}",{1},0.218,0.57,1.096
{1},"{19, 6}",0.167,0.321,1.076
{6},"{1, 19}",0.167,0.316,1.097
"{1, 6}",{19},0.167,0.587,1.088
{19},"{1, 6}",0.167,0.309,1.088
"{1, 19}",{6},0.167,0.579,1.097
"{19, 6}",{1},0.167,0.559,1.076
{1},"{21, 6}",0.107,0.205,1.146
{6},"{1, 21}",0.107,0.202,1.164
"{1, 6}",{21},0.107,0.376,1.225
{21},"{1, 6}",0.107,0.348,1.225
"{1, 21}",{6},0.107,0.614,1.164
"{21, 6}",{1},0.107,0.596,1.146
{1},"{28, 6}",0.111,0.214,1.095
{6},"{1, 28}",0.111,0.211,1.117
"{1, 6}",{28},0.111,0.391,1.142
{28},"{1, 6}",0.111,0.325,1.142
"{1, 28}",{6},0.111,0.589,1.117
"{28, 6}",{1},0.111,0.569,1.095
{1},"{6, 30}",0.175,0.336,1.095
{6},"{1, 30}",0.175,0.331,1.067
"{1, 6}",{30},0.175,0.614,1.09
{30},"{1, 6}",0.175,0.31,1.09
"{1, 30}",{6},0.175,0.563,1.067
"{6, 30}",{1},0.175,0.569,1.095
{1},"{34, 6}",0.201,0.387,1.098
{6},"{1, 34}",0.201,0.381,1.083
"{1, 6}",{34},0.201,0.708,1.105
{34},"{1, 6}",0.201,0.314,1.105
"{1, 34}",{6},0.201,0.572,1.083
"{34, 6}",{1},0.201,0.571,1.098
{1},"{44, 6}",0.116,0.223,1.087
{6},"{1, 44}",0.116,0.22,1.103
"{1, 6}",{44},0.116,0.408,1.095
{44},"{1, 6}",0.116,0.311,1.095
"{1, 44}",{6},0.116,0.582,1.103
"{44, 6}",{1},0.116,0.565,1.087
{1},"{48, 6}",0.141,0.272,1.061
{6},"{48, 1}",0.141,0.268,1.051
"{1, 6}",{48},0.141,0.496,1.037
{48},"{1, 6}",0.141,0.295,1.037
"{48, 1}",{6},0.141,0.554,1.051
"{48, 6}",{1},0.141,0.551,1.061
{1},"{49, 6}",0.117,0.225,1.047
{6},"{1, 49}",0.117,0.221,1.081
"{1, 6}",{49},0.117,0.411,1.057
{49},"{1, 6}",0.117,0.3,1.057
"{1, 49}",{6},0.117,0.57,1.081
"{49, 6}",{1},0.117,0.544,1.047
{1},"{16, 6}",0.158,0.304,1.093
{6},"{16, 1}",0.158,0.3,1.08
"{1, 6}",{16},0.158,0.556,1.084
{16},"{1, 6}",0.158,0.308,1.084
"{16, 1}",{6},0.158,0.57,1.08
"{16, 6}",{1},0.158,0.568,1.093
{1},"{26, 6}",0.12,0.232,1.046
{6},"{1, 26}",0.12,0.228,1.05
"{1, 6}",{26},0.12,0.424,1.027
{26},"{1, 6}",0.12,0.292,1.027
"{1, 26}",{6},0.12,0.554,1.05
"{26, 6}",{1},0.12,0.544,1.046
{1},"{12, 6}",0.113,0.218,1.079
{6},"{1, 12}",0.113,0.215,1.069
"{1, 6}",{12},0.113,0.399,1.092
{12},"{1, 6}",0.113,0.311,1.092
"{1, 12}",{6},0.113,0.564,1.069
"{12, 6}",{1},0.113,0.561,1.079
{1},"{46, 6}",0.12,0.232,1.099
{6},"{1, 46}",0.12,0.228,1.133
"{1, 6}",{46},0.12,0.424,1.138
{46},"{1, 6}",0.12,0.323,1.138
"{1, 46}",{6},0.12,0.598,1.133
"{46, 6}",{1},0.12,0.571,1.099
{1},"{32, 6}",0.132,0.254,1.082
{6},"{32, 1}",0.132,0.25,1.108
"{1, 6}",{32},0.132,0.464,1.123
{32},"{1, 6}",0.132,0.319,1.123
"{32, 1}",{6},0.132,0.584,1.108
"{32, 6}",{1},0.132,0.563,1.082
{1},"{11, 14}",0.11,0.212,1.063
{11},"{1, 14}",0.11,0.391,1.022
"{1, 11}",{14},0.11,0.711,0.992
{14},"{1, 11}",0.11,0.154,0.992
"{1, 14}",{11},0.11,0.288,1.022
"{11, 14}",{1},0.11,0.553,1.063
{1},"{18, 11}",0.12,0.231,1.128
{11},"{1, 18}",0.12,0.426,1.101
"{1, 11}",{18},0.12,0.776,1.1
{18},"{1, 11}",0.12,0.17,1.1
"{1, 18}",{11},0.12,0.31,1.101
"{18, 11}",{1},0.12,0.586,1.128
{1},"{34, 11}",0.114,0.219,1.155
{11},"{1, 34}",0.114,0.404,1.146
"{1, 11}",{34},0.114,0.735,1.147
{34},"{1, 11}",0.114,0.178,1.147
"{1, 34}",{11},0.114,0.323,1.146
"{34, 11}",{1},0.114,0.6,1.155
{1},"{18, 14}",0.293,0.563,1.068
{14},"{1, 18}",0.293,0.408,1.055
"{1, 14}",{18},0.293,0.766,1.086
{18},"{1, 14}",0.293,0.415,1.086
"{1, 18}",{14},0.293,0.756,1.055
"{18, 14}",{1},0.293,0.555,1.068
{1},"{19, 14}",0.22,0.423,1.059
{14},"{1, 19}",0.22,0.307,1.064
"{1, 14}",{19},0.22,0.576,1.067
{19},"{1, 14}",0.22,0.408,1.067
"{1, 19}",{14},0.22,0.763,1.064
"{19, 14}",{1},0.22,0.551,1.059
{1},"{20, 14}",0.117,0.226,1.101
{14},"{1, 20}",0.117,0.164,1.063
"{1, 14}",{20},0.117,0.307,1.136
{20},"{1, 14}",0.117,0.434,1.136
"{1, 20}",{14},0.117,0.762,1.063
"{20, 14}",{1},0.117,0.572,1.101
{1},"{21, 14}",0.131,0.252,1.085
{14},"{1, 21}",0.131,0.183,1.052
"{1, 14}",{21},0.131,0.343,1.119
{21},"{1, 14}",0.131,0.428,1.119
"{1, 21}",{14},0.131,0.754,1.052
"{21, 14}",{1},0.131,0.564,1.085
{1},"{28, 14}",0.146,0.28,1.093
{14},"{1, 28}",0.146,0.203,1.079
"{1, 14}",{28},0.146,0.382,1.115
{28},"{1, 14}",0.146,0.426,1.115
"{1, 28}",{14},0.146,0.773,1.079
"{28, 14}",{1},0.146,0.568,1.093
{1},"{14, 30}",0.239,0.46,1.091
{14},"{1, 30}",0.239,0.333,1.075
"{1, 14}",{30},0.239,0.625,1.11
{30},"{1, 14}",0.239,0.424,1.11
"{1, 30}",{14},0.239,0.771,1.075
"{14, 30}",{1},0.239,0.567,1.091
{1},"{34, 14}",0.266,0.511,1.076
{14},"{1, 34}",0.266,0.371,1.053
"{1, 14}",{34},0.266,0.695,1.085
{34},"{1, 14}",0.266,0.415,1.085
"{1, 34}",{14},0.266,0.755,1.053
"{34, 14}",{1},0.266,0.559,1.076
{1},"{44, 14}",0.157,0.302,1.066
{14},"{1, 44}",0.157,0.219,1.097
"{1, 14}",{44},0.157,0.41,1.1
{44},"{1, 14}",0.157,0.42,1.1
"{1, 44}",{14},0.157,0.786,1.097
"{44, 14}",{1},0.157,0.554,1.066
{1},"{48, 14}",0.195,0.375,1.055
{14},"{48, 1}",0.195,0.272,1.07
"{1, 14}",{48},0.195,0.511,1.067
{48},"{1, 14}",0.195,0.408,1.067
"{48, 1}",{14},0.195,0.767,1.07
"{48, 14}",{1},0.195,0.548,1.055
{1},"{49, 14}",0.155,0.298,1.031
{14},"{1, 49}",0.155,0.216,1.054
"{1, 14}",{49},0.155,0.405,1.042
{49},"{1, 14}",0.155,0.398,1.042
"{1, 49}",{14},0.155,0.756,1.054
"{49, 14}",{1},0.155,0.536,1.031
{1},"{14, 15}",0.119,0.229,1.037
{14},"{1, 15}",0.119,0.166,1.051
"{1, 14}",{15},0.119,0.312,1.021
{15},"{1, 14}",0.119,0.39,1.021
"{1, 15}",{14},0.119,0.753,1.051
"{14, 15}",{1},0.119,0.539,1.037
{1},"{16, 14}",0.208,0.401,1.055
{14},"{16, 1}",0.208,0.291,1.046
"{1, 14}",{16},0.208,0.545,1.062
{16},"{1, 14}",0.208,0.406,1.062
"{16, 1}",{14},0.208,0.75,1.046
"{16, 14}",{1},0.208,0.548,1.055
{1},"{26, 14}",0.165,0.318,1.043
{14},"{1, 26}",0.165,0.231,1.061
"{1, 14}",{26},0.165,0.433,1.05
{26},"{1, 14}",0.165,0.401,1.05
"{1, 26}",{14},0.165,0.761,1.061
"{26, 14}",{1},0.165,0.542,1.043
{1},"{2, 14}",0.116,0.223,1.103
{2},"{1, 14}",0.116,0.425,1.112
"{1, 2}",{14},0.116,0.763,1.064
{14},"{1, 2}",0.116,0.162,1.064
"{1, 14}",{2},0.116,0.303,1.112
"{2, 14}",{1},0.116,0.574,1.103
{1},"{12, 14}",0.155,0.299,1.072
{12},"{1, 14}",0.155,0.426,1.114
"{1, 12}",{14},0.155,0.773,1.078
{14},"{1, 12}",0.155,0.217,1.078
"{1, 14}",{12},0.155,0.407,1.114
"{12, 14}",{1},0.155,0.557,1.072
{1},"{42, 14}",0.127,0.245,1.048
{14},"{1, 42}",0.127,0.178,1.072
"{1, 14}",{42},0.127,0.334,1.051
{42},"{1, 14}",0.127,0.402,1.051
"{1, 42}",{14},0.127,0.769,1.072
"{42, 14}",{1},0.127,0.545,1.048
{1},"{46, 14}",0.152,0.292,1.047
{14},"{1, 46}",0.152,0.212,1.051
"{1, 14}",{46},0.152,0.397,1.067
{46},"{1, 14}",0.152,0.408,1.067
"{1, 46}",{14},0.152,0.753,1.051
"{46, 14}",{1},0.152,0.544,1.047
{1},"{32, 14}",0.166,0.319,1.066
{14},"{32, 1}",0.166,0.231,1.026
"{1, 14}",{32},0.166,0.434,1.052
{32},"{1, 14}",0.166,0.402,1.052
"{32, 1}",{14},0.166,0.735,1.026
"{32, 14}",{1},0.166,0.554,1.066
{1},"{14, 39}",0.132,0.254,1.082
{14},"{1, 39}",0.132,0.184,1.054
"{1, 14}",{39},0.132,0.345,1.092
{39},"{1, 14}",0.132,0.417,1.092
"{1, 39}",{14},0.132,0.755,1.054
"{14, 39}",{1},0.132,0.563,1.082
{1},"{29, 14}",0.111,0.214,1.065
{14},"{1, 29}",0.111,0.155,1.05
"{1, 14}",{29},0.111,0.292,1.041
{29},"{1, 14}",0.111,0.398,1.041
"{1, 29}",{14},0.111,0.752,1.05
"{29, 14}",{1},0.111,0.554,1.065
{1},"{38, 14}",0.117,0.225,1.103
{14},"{1, 38}",0.117,0.163,1.083
"{1, 14}",{38},0.117,0.307,1.14
{38},"{1, 14}",0.117,0.435,1.14
"{1, 38}",{14},0.117,0.777,1.083
"{38, 14}",{1},0.117,0.574,1.103
{1},"{18, 19}",0.223,0.429,1.073
{18},"{1, 19}",0.223,0.316,1.097
"{1, 18}",{19},0.223,0.576,1.067
{19},"{1, 18}",0.223,0.413,1.067
"{1, 19}",{18},0.223,0.773,1.097
"{18, 19}",{1},0.223,0.558,1.073
{1},"{18, 20}",0.118,0.227,1.124
{18},"{1, 20}",0.118,0.167,1.084
"{1, 18}",{20},0.118,0.304,1.125
{20},"{1, 18}",0.118,0.435,1.125
"{1, 20}",{18},0.118,0.764,1.084
"{18, 20}",{1},0.118,0.584,1.124
{1},"{18, 21}",0.132,0.254,1.139
{18},"{1, 21}",0.132,0.187,1.075
"{1, 18}",{21},0.132,0.341,1.11
{21},"{1, 18}",0.132,0.43,1.11
"{1, 21}",{18},0.132,0.758,1.075
"{18, 21}",{1},0.132,0.592,1.139
{1},"{18, 28}",0.142,0.273,1.119
{18},"{1, 28}",0.142,0.202,1.069
"{1, 18}",{28},0.142,0.367,1.073
{28},"{1, 18}",0.142,0.415,1.073
"{1, 28}",{18},0.142,0.754,1.069
"{18, 28}",{1},0.142,0.582,1.119
{1},"{18, 30}",0.225,0.433,1.09
{18},"{1, 30}",0.225,0.319,1.029
"{1, 18}",{30},0.225,0.581,1.032
{30},"{1, 18}",0.225,0.399,1.032
"{1, 30}",{18},0.225,0.726,1.029
"{18, 30}",{1},0.225,0.567,1.09
{1},"{18, 34}",0.271,0.521,1.116
{18},"{1, 34}",0.271,0.384,1.09
"{1, 18}",{34},0.271,0.699,1.091
{34},"{1, 18}",0.271,0.422,1.091
"{1, 34}",{18},0.271,0.769,1.09
"{18, 34}",{1},0.271,0.58,1.116
{1},"{18, 44}",0.155,0.298,1.099
{18},"{1, 44}",0.155,0.22,1.101
"{1, 18}",{44},0.155,0.4,1.072
{44},"{1, 18}",0.155,0.415,1.072
"{1, 44}",{18},0.155,0.776,1.101
"{18, 44}",{1},0.155,0.571,1.099
{1},"{48, 18}",0.194,0.373,1.073
{18},"{48, 1}",0.194,0.275,1.08
"{1, 18}",{48},0.194,0.501,1.046
{48},"{1, 18}",0.194,0.405,1.046
"{48, 1}",{18},0.194,0.761,1.08
"{48, 18}",{1},0.194,0.558,1.073
{1},"{49, 18}",0.154,0.297,1.048
{18},"{1, 49}",0.154,0.219,1.067
"{1, 18}",{49},0.154,0.398,1.025
{49},"{1, 18}",0.154,0.397,1.025
"{1, 49}",{18},0.154,0.752,1.067
"{49, 18}",{1},0.154,0.545,1.048
{1},"{18, 15}",0.119,0.23,1.032
{15},"{1, 18}",0.119,0.391,1.011
"{1, 15}",{18},0.119,0.755,1.071
{18},"{1, 15}",0.119,0.169,1.071
"{1, 18}",{15},0.119,0.309,1.011
"{18, 15}",{1},0.119,0.537,1.032
{1},"{16, 18}",0.209,0.402,1.092
{16},"{1, 18}",0.209,0.408,1.053
"{16, 1}",{18},0.209,0.754,1.069
{18},"{16, 1}",0.209,0.297,1.069
"{1, 18}",{16},0.209,0.541,1.053
"{16, 18}",{1},0.209,0.567,1.092
{1},"{18, 26}",0.165,0.317,1.059
{18},"{1, 26}",0.165,0.234,1.075
"{1, 18}",{26},0.165,0.426,1.033
{26},"{1, 18}",0.165,0.4,1.033
"{1, 26}",{18},0.165,0.758,1.075
"{18, 26}",{1},0.165,0.551,1.059
{1},"{2, 18}",0.118,0.228,1.125
{2},"{1, 18}",0.118,0.435,1.123
"{1, 2}",{18},0.118,0.78,1.107
{18},"{1, 2}",0.118,0.168,1.107
"{1, 18}",{2},0.118,0.306,1.123
"{2, 18}",{1},0.118,0.585,1.125
{1},"{18, 12}",0.157,0.302,1.109
{12},"{1, 18}",0.157,0.43,1.111
"{1, 12}",{18},0.157,0.781,1.108
{18},"{1, 12}",0.157,0.223,1.108
"{1, 18}",{12},0.157,0.406,1.111
"{18, 12}",{1},0.157,0.576,1.109
{1},"{18, 42}",0.126,0.243,1.085
{18},"{1, 42}",0.126,0.179,1.082
"{1, 18}",{42},0.126,0.327,1.03
{42},"{1, 18}",0.126,0.399,1.03
"{1, 42}",{18},0.126,0.763,1.082
"{18, 42}",{1},0.126,0.564,1.085
{1},"{18, 46}",0.154,0.297,1.06
{18},"{1, 46}",0.154,0.219,1.087
"{1, 18}",{46},0.154,0.399,1.072
{46},"{1, 18}",0.154,0.415,1.072
"{1, 46}",{18},0.154,0.767,1.087
"{18, 46}",{1},0.154,0.551,1.06
{1},"{32, 18}",0.176,0.338,1.114
{18},"{32, 1}",0.176,0.249,1.106
"{1, 18}",{32},0.176,0.454,1.101
{32},"{1, 18}",0.176,0.426,1.101
"{32, 1}",{18},0.176,0.78,1.106
"{32, 18}",{1},0.176,0.579,1.114
{1},"{18, 39}",0.128,0.246,1.076
{18},"{1, 39}",0.128,0.181,1.039
"{1, 18}",{39},0.128,0.33,1.045
{39},"{1, 18}",0.128,0.404,1.045
"{1, 39}",{18},0.128,0.732,1.039
"{18, 39}",{1},0.128,0.559,1.076
{1},"{18, 29}",0.114,0.22,1.038
{18},"{1, 29}",0.114,0.162,1.093
"{1, 18}",{29},0.114,0.295,1.052
{29},"{1, 18}",0.114,0.407,1.052
"{1, 29}",{18},0.114,0.77,1.093
"{18, 29}",{1},0.114,0.539,1.038
{1},"{18, 38}",0.115,0.222,1.128
{18},"{1, 38}",0.115,0.164,1.086
"{1, 18}",{38},0.115,0.298,1.109
{38},"{1, 18}",0.115,0.429,1.109
"{1, 38}",{18},0.115,0.765,1.086
"{18, 38}",{1},0.115,0.586,1.128
{1},"{19, 21}",0.102,0.196,1.125
{19},"{1, 21}",0.102,0.189,1.089
"{1, 19}",{21},0.102,0.354,1.155
{21},"{1, 19}",0.102,0.333,1.155
"{1, 21}",{19},0.102,0.587,1.089
"{19, 21}",{1},0.102,0.585,1.125
{1},"{19, 28}",0.111,0.214,1.129
{19},"{1, 28}",0.111,0.207,1.096
"{1, 19}",{28},0.111,0.387,1.129
{28},"{1, 19}",0.111,0.326,1.129
"{1, 28}",{19},0.111,0.591,1.096
"{19, 28}",{1},0.111,0.587,1.129
{1},"{19, 30}",0.177,0.34,1.075
{19},"{1, 30}",0.177,0.328,1.057
"{1, 19}",{30},0.177,0.613,1.089
{30},"{1, 19}",0.177,0.314,1.089
"{1, 30}",{19},0.177,0.571,1.057
"{19, 30}",{1},0.177,0.559,1.075
{1},"{34, 19}",0.203,0.391,1.087
{19},"{1, 34}",0.203,0.377,1.07
"{1, 19}",{34},0.203,0.705,1.1
{34},"{1, 19}",0.203,0.317,1.1
"{1, 34}",{19},0.203,0.577,1.07
"{34, 19}",{1},0.203,0.565,1.087
{1},"{19, 44}",0.117,0.225,1.057
{19},"{1, 44}",0.117,0.216,1.085
"{1, 19}",{44},0.117,0.405,1.086
{44},"{1, 19}",0.117,0.313,1.086
"{1, 44}",{19},0.117,0.585,1.085
"{19, 44}",{1},0.117,0.549,1.057
{1},"{48, 19}",0.148,0.284,1.063
{19},"{48, 1}",0.148,0.274,1.076
"{1, 19}",{48},0.148,0.513,1.071
{48},"{1, 19}",0.148,0.309,1.071
"{48, 1}",{19},0.148,0.581,1.076
"{48, 19}",{1},0.148,0.552,1.063
{1},"{49, 19}",0.118,0.228,1.039
{19},"{1, 49}",0.118,0.22,1.072
"{1, 19}",{49},0.118,0.411,1.057
{49},"{1, 19}",0.118,0.305,1.057
"{1, 49}",{19},0.118,0.578,1.072
"{49, 19}",{1},0.118,0.54,1.039
{1},"{16, 19}",0.16,0.308,1.076
{16},"{1, 19}",0.16,0.312,1.083
"{16, 1}",{19},0.16,0.577,1.069
{19},"{16, 1}",0.16,0.297,1.069
"{1, 19}",{16},0.16,0.556,1.083
"{16, 19}",{1},0.16,0.559,1.076
{1},"{26, 19}",0.125,0.24,1.032
{19},"{1, 26}",0.125,0.231,1.063
"{1, 19}",{26},0.125,0.433,1.05
{26},"{1, 19}",0.125,0.303,1.05
"{1, 26}",{19},0.125,0.574,1.063
"{26, 19}",{1},0.125,0.537,1.032
{1},"{19, 12}",0.115,0.221,1.083
{12},"{1, 19}",0.115,0.314,1.09
"{1, 12}",{19},0.115,0.57,1.057
{19},"{1, 12}",0.115,0.213,1.057
"{1, 19}",{12},0.115,0.398,1.09
"{19, 12}",{1},0.115,0.563,1.083
{1},"{19, 46}",0.112,0.216,1.048
{19},"{1, 46}",0.112,0.208,1.031
"{1, 19}",{46},0.112,0.389,1.044
{46},"{1, 19}",0.112,0.301,1.044
"{1, 46}",{19},0.112,0.556,1.031
"{19, 46}",{1},0.112,0.545,1.048
{1},"{32, 19}",0.126,0.243,1.074
{19},"{32, 1}",0.126,0.234,1.036
"{1, 19}",{32},0.126,0.437,1.06
{32},"{1, 19}",0.126,0.306,1.06
"{32, 1}",{19},0.126,0.559,1.036
"{32, 19}",{1},0.126,0.558,1.074
{1},"{19, 39}",0.106,0.205,1.151
{19},"{1, 39}",0.106,0.197,1.13
"{1, 19}",{39},0.106,0.369,1.168
{39},"{1, 19}",0.106,0.337,1.168
"{1, 39}",{19},0.106,0.61,1.13
"{19, 39}",{1},0.106,0.598,1.151
{1},"{34, 20}",0.109,0.211,1.19
{20},"{1, 34}",0.109,0.404,1.149
